state,district,total_days,total_enrolments,total_updates,total_activity,avg_daily_enrolments,avg_daily_updates,avg_daily_activity,eur_mean,eur_std,stability_score,capacity_gap,daily_gap,operators_needed,stress_percentile,window_days,window_class,recommendation,reason
Karnataka,Bengaluru,106,30657,515449,546106,2.812826864849986,47.29323791173502,50.10606477658501,203.3289562615197,1238.2835962827771,6.0900204723897975,-484792,-4573.509433962264,0,55.37109375,106,mid_term,Monitor / No Action,Within acceptable range (stress=55.4%)
Karnataka,Bengaluru Rural,42,2790,71,2861,58.125,1.4791666666666667,59.604166666666664,58104.18747918748,137546.30656041924,2.3672356530663428,2719,64.73809523809524,3,97.265625,42,mid_term,Extra Counters,Sustained stress (97.3%) over mid-term (42 days)
Karnataka,Bengaluru South,90,196,2958,3154,0.20917822838847386,3.1568836712913555,3.366061899679829,53.418075226094366,658.0585087455748,12.318792602836444,-2762,-30.68888888888889,0,11.03515625,90,mid_term,Monitor / No Action,Within acceptable range (stress=11.0%)
Karnataka,Bengaluru Urban,4,23074,0,23074,237.8762886597938,0.0,237.8762886597938,237876.28865979382,163243.12502955768,0.6862521912672546,23074,5768.5,231,98.14453125,4,short_term,Mobile Aadhaar Van,High stress (98.1%) in short-term (4 days)
Karnataka,Bidar,106,4817,109412,114229,1.989673688558447,45.19289549772821,47.182569186286656,217.37645409829767,1117.0360048982402,5.138693014562212,-104595,-986.7452830188679,0,57.421875,106,mid_term,Monitor / No Action,Within acceptable range (stress=57.4%)
Karnataka,Bijapur,106,4143,77834,81977,1.0293167701863355,19.337639751552796,20.36695652173913,149.44326738351353,731.4826265029415,4.894685084344945,-73691,-695.1981132075472,0,43.65234375,106,mid_term,Monitor / No Action,Within acceptable range (stress=43.7%)
Karnataka,Bijapur(Kar),13,3,13,16,0.2,0.8666666666666667,1.0666666666666667,200.0,560.6119105813881,2.803045537679252,-10,-0.7692307692307693,0,54.98046875,13,mid_term,Monitor / No Action,Within acceptable range (stress=55.0%)
Karnataka,Chamarajanagar,100,243,2656,2899,0.3446808510638298,3.767375886524823,4.112056737588652,114.99661498782838,425.8631182316337,3.7032343520925024,-2413,-24.13,0,33.59375,100,mid_term,Monitor / No Action,Within acceptable range (stress=33.6%)
Karnataka,Chamarajanagar *,67,23,109,132,0.20535714285714285,0.9732142857142857,1.1785714285714286,151.83923219637504,360.4030390955306,2.37356749184512,-86,-1.2835820895522387,0,44.23828125,67,mid_term,Monitor / No Action,Within acceptable range (stress=44.2%)
Karnataka,Chamrajanagar,104,2182,40112,42294,1.1655982905982907,21.427350427350426,22.59294871794872,136.8857878145722,798.4898180243586,5.833213203205545,-37930,-364.71153846153845,0,40.4296875,104,mid_term,Monitor / No Action,Within acceptable range (stress=40.4%)
Karnataka,Chamrajnagar,99,374,3726,4100,0.3283582089552239,3.2712906057945568,3.5996488147497807,93.17673976696632,372.7439040564761,4.000353571450575,-3352,-33.85858585858586,0,26.171875,99,mid_term,Monitor / No Action,Within acceptable range (stress=26.2%)
Karnataka,Chickmagalur,102,1197,29644,30841,0.35816876122082586,8.87013764213046,9.228306403351286,66.2103445490273,340.93635596553725,5.149213602105379,-28447,-278.8921568627451,0,15.91796875,102,mid_term,Monitor / No Action,Within acceptable range (stress=15.9%)
Karnataka,Chikkaballapur,105,3063,67239,70302,1.5764282038085435,34.60576428203809,36.18219248584663,229.65445729860696,1107.3958023119087,4.821987752165756,-64176,-611.2,0,60.05859375,105,mid_term,Monitor / No Action,Within acceptable range (stress=60.1%)
Karnataka,Chikkamagaluru,104,1126,22992,24118,0.3945339873861247,8.056061667834618,8.450595655220743,81.04813976801304,369.8471361132042,4.563245670118371,-21866,-210.25,0,21.484375,104,mid_term,Monitor / No Action,Within acceptable range (stress=21.5%)
Karnataka,Chikmagalur,101,150,1944,2094,0.2459016393442623,3.1868852459016392,3.4327868852459016,106.61719623847688,375.9301956710553,3.5259478112929075,-1794,-17.762376237623762,0,31.0546875,101,mid_term,Monitor / No Action,Within acceptable range (stress=31.1%)
Karnataka,Chitradurga,105,4294,95075,99369,1.2508010486454995,27.694436353043987,28.945237401689486,187.4116238555561,927.8177483082719,4.950668365986732,-90781,-864.5809523809523,0,52.63671875,105,mid_term,Monitor / No Action,Within acceptable range (stress=52.6%)
Karnataka,Dakshina Kannada,106,6315,118206,124521,0.7608433734939759,14.241686746987952,15.002530120481929,100.0167200676574,551.2613574479756,5.511636908690505,-111891,-1055.5754716981132,0,28.7109375,106,mid_term,Monitor / No Action,Within acceptable range (stress=28.7%)
Karnataka,Davanagere,103,477,8531,9008,0.24115267947421637,4.312942366026289,4.554095045500506,70.3472077946059,312.61744307749564,4.443857958545836,-8054,-78.19417475728156,0,17.48046875,103,mid_term,Monitor / No Action,Within acceptable range (stress=17.5%)
Karnataka,Davangere,106,4722,114038,118760,1.247556142668428,30.12892998678996,31.37648612945839,159.4469878165862,836.0238534593857,5.243238656740329,-109316,-1031.2830188679245,0,46.484375,106,mid_term,Monitor / No Action,Within acceptable range (stress=46.5%)
Karnataka,Dharwad,106,5016,125834,130850,1.406223717409588,35.27726380712083,36.68348752453042,167.7715668867849,898.6184605453828,5.356170422973752,-120818,-1139.7924528301887,0,48.33984375,106,mid_term,Monitor / No Action,Within acceptable range (stress=48.3%)
Karnataka,Gadag,104,4354,62935,67289,2.067426400759734,29.88366571699905,31.951092117758783,216.71172029204615,1008.0659219178514,4.651623220636807,-58581,-563.2788461538462,0,57.32421875,104,mid_term,Monitor / No Action,Within acceptable range (stress=57.3%)
Karnataka,Gadag *,99,144,2007,2151,0.28857715430861725,4.022044088176353,4.31062124248497,102.29389966558799,405.23310037029665,3.961420380635234,-1863,-18.818181818181817,0,29.58984375,99,mid_term,Monitor / No Action,Within acceptable range (stress=29.6%)
Karnataka,Gulbarga,105,4271,81722,85993,1.1362064378824155,21.740356477786644,22.876562915669062,165.86487135102595,826.2565315400749,4.981474035676985,-77451,-737.6285714285714,0,47.8515625,105,mid_term,Monitor / No Action,Within acceptable range (stress=47.9%)
Karnataka,Hasan,103,966,16057,17023,0.2803250145095763,4.659605339524086,4.939930354033662,65.08937229945452,322.99436909743315,4.962244917135616,-15091,-146.51456310679612,0,15.33203125,103,mid_term,Monitor / No Action,Within acceptable range (stress=15.3%)
Karnataka,Hassan,103,2457,74648,77105,0.5785260183659053,17.576642335766422,18.15516835413233,81.33370087267375,430.49824833363385,5.292922254765058,-72191,-700.8834951456311,0,21.58203125,103,mid_term,Monitor / No Action,Within acceptable range (stress=21.6%)
Karnataka,Haveri,106,4155,109419,113574,1.544035674470457,40.66109253065775,42.205128205128204,172.19273896714952,826.874649519771,4.802001829332012,-105264,-993.0566037735849,0,49.4140625,106,mid_term,Monitor / No Action,Within acceptable range (stress=49.4%)
Karnataka,Haveri *,96,116,2048,2164,0.23387096774193547,4.129032258064516,4.362903225806452,82.72667577733958,341.13759196369307,4.12362113111772,-1932,-20.125,0,22.16796875,96,mid_term,Monitor / No Action,Within acceptable range (stress=22.2%)
Karnataka,Kalaburagi,105,4734,100428,105162,1.3253079507278835,28.115341545352745,29.440649496080628,151.86613602698623,770.7946581354315,5.075453967858222,-95694,-911.3714285714286,0,44.3359375,105,mid_term,Monitor / No Action,Within acceptable range (stress=44.3%)
Karnataka,Kodagu,104,1195,26249,27444,0.5623529411764706,12.352470588235294,12.914823529411764,88.10538848635736,479.57584755182575,5.443144995394796,-25054,-240.90384615384616,0,24.12109375,104,mid_term,Monitor / No Action,Within acceptable range (stress=24.1%)
Karnataka,Kolar,104,4051,97204,101255,1.523505077096653,36.556600225648744,38.080105302745395,171.61072001088644,1085.455546138512,6.325066528496158,-93153,-895.7019230769231,0,49.21875,104,mid_term,Monitor / No Action,Within acceptable range (stress=49.2%)
Karnataka,Koppal,104,5317,90457,95774,2.2577494692144375,38.41061571125265,40.66836518046709,267.6648817675882,1350.1750396879077,5.044255288614827,-85140,-818.6538461538462,0,63.671875,104,mid_term,Monitor / No Action,Within acceptable range (stress=63.7%)
Karnataka,Mandya,104,3545,94319,97864,0.9395706334481845,24.998409753511794,25.93798038695998,102.41134634982757,549.8550901366559,5.369031271468195,-90774,-872.8269230769231,0,29.6875,104,mid_term,Monitor / No Action,Within acceptable range (stress=29.7%)
Karnataka,Mysore,105,3014,70057,73071,0.5737673710260803,13.336569579288026,13.910336950314106,83.10709912754862,476.3484380514797,5.731672882090742,-67043,-638.504761904762,0,22.55859375,105,mid_term,Monitor / No Action,Within acceptable range (stress=22.6%)
Karnataka,Mysuru,104,4301,80840,85141,0.7763537906137185,14.592057761732852,15.36841155234657,91.79833219392242,531.2606019901817,5.787194626513349,-76539,-735.9519230769231,0,25.48828125,104,mid_term,Monitor / No Action,Within acceptable range (stress=25.5%)
Karnataka,Raichur,105,9567,143962,153529,3.2808641975308643,49.369684499314126,52.65054869684499,389.7584439308903,2019.2067844454307,5.180648771665078,-134395,-1279.952380952381,0,74.0234375,105,mid_term,Monitor / No Action,Within acceptable range (stress=74.0%)
Karnataka,Ramanagar,103,2913,65407,68320,1.7185840707964601,38.588200589970505,40.306784660766965,186.56794234496783,1016.6853228595915,5.449381392642137,-62494,-606.7378640776699,0,52.44140625,103,mid_term,Monitor / No Action,Within acceptable range (stress=52.4%)
Karnataka,Ramanagara,1,204,0,204,204.0,0.0,204.0,204000.0,,,204,204.0,9,97.8515625,1,short_term,Mobile Aadhaar Van,High stress (97.9%) in short-term (1 days)
Karnataka,Shimoga,105,2222,38443,40665,0.5525988560059687,9.560557075354389,10.113155931360359,97.60253250765385,455.3975749811572,4.66578988773225,-36221,-344.96190476190475,0,27.34375,105,mid_term,Monitor / No Action,Within acceptable range (stress=27.3%)
Karnataka,Shivamogga,104,2197,51097,53294,0.5409997537552327,12.582368874661414,13.123368628416646,101.0673893231187,497.9067003836008,4.926433514160179,-48900,-470.1923076923077,0,28.90625,104,mid_term,Monitor / No Action,Within acceptable range (stress=28.9%)
Karnataka,Tumakuru,105,2938,64042,66980,0.5796014993095285,12.634050108502663,13.213651607812192,91.07379073521106,439.95327038310467,4.830681101010877,-61104,-581.9428571428572,0,25.29296875,105,mid_term,Monitor / No Action,Within acceptable range (stress=25.3%)
Karnataka,Tumkur,104,2895,83596,86491,0.5620267909143856,16.229081731702582,16.791108522616966,70.17755971623022,371.72711067459784,5.296875743499027,-80701,-775.9711538461538,0,17.3828125,104,mid_term,Monitor / No Action,Within acceptable range (stress=17.4%)
Karnataka,Udupi,105,3562,55097,58659,0.6126590987272101,9.476608187134502,10.089267285861713,88.8969932569572,634.4727321961042,7.137087227179338,-51535,-490.8095238095238,0,24.4140625,105,mid_term,Monitor / No Action,Within acceptable range (stress=24.4%)
Karnataka,Udupi *,6,2,4,6,0.3333333333333333,0.6666666666666666,1.0,333.3333333333333,516.3977794943222,1.5491886909168942,-2,-0.3333333333333333,0,68.45703125,6,short_term,Monitor / No Action,Within acceptable range (stress=68.5%)
Karnataka,Uttara Kannada,105,3385,65316,68701,0.5666220287914295,10.93337797120857,11.5,81.46881496705059,458.9913726918812,5.6338825966097295,-61931,-589.8190476190476,0,21.6796875,105,mid_term,Monitor / No Action,Within acceptable range (stress=21.7%)
Karnataka,Vijayanagara,103,2089,30730,32819,0.9578175149014214,14.089867033470885,15.047684548372306,208.8216637868273,775.7491318351497,3.7148703965727528,-28641,-278.06796116504853,0,55.76171875,103,mid_term,Monitor / No Action,Within acceptable range (stress=55.8%)
Karnataka,Vijayapura,106,5515,77208,82723,1.3784053986503375,19.29717570607348,20.67558110472382,174.632751876073,803.1164604886792,4.598861628184008,-71693,-676.3490566037735,0,49.90234375,106,mid_term,Monitor / No Action,Within acceptable range (stress=49.9%)
Karnataka,Yadgir,105,6820,89942,96762,3.2018779342723005,42.226291079812206,45.42816901408451,277.6892246202464,1462.0218764744036,5.26493821838267,-83122,-791.6380952380953,0,64.6484375,105,mid_term,Monitor / No Action,Within acceptable range (stress=64.6%)
Kerala,Alappuzha,106,3479,114590,118069,0.3717674716819833,12.245137849967941,12.616905321649925,57.56320963452697,310.99557998787753,5.402585772694126,-111111,-1048.2169811320755,0,12.40234375,106,mid_term,Monitor / No Action,Within acceptable range (stress=12.4%)
Kerala,Ernakulam,104,6224,198115,204339,0.5561612009650612,17.703064962916628,18.259226163881692,74.60197993728104,382.56433667016194,5.1280034254903075,-191891,-1845.1057692307693,0,19.04296875,104,mid_term,Monitor / No Action,Within acceptable range (stress=19.0%)
Kerala,Idukki,102,1668,59410,61078,0.38125714285714285,13.579428571428572,13.960685714285715,55.38558053133737,287.9136986253429,5.19825733712597,-57742,-566.0980392156863,0,11.42578125,102,mid_term,Monitor / No Action,Within acceptable range (stress=11.4%)
Kerala,Kannur,104,5875,162570,168445,0.6816336001856363,18.861816916115558,19.543450516301196,83.15713027513857,445.497740376457,5.357236134368037,-156695,-1506.6826923076924,0,22.65625,104,mid_term,Monitor / No Action,Within acceptable range (stress=22.7%)
Kerala,Kasaragod,105,3511,92186,95697,1.2739477503628447,33.44920174165457,34.72314949201742,133.64761760449753,675.9475720778256,5.057647315725611,-88675,-844.5238095238095,0,39.16015625,105,mid_term,Monitor / No Action,Within acceptable range (stress=39.2%)
Kerala,Kasargod,97,310,3505,3815,0.24428684003152087,2.7620173364854215,3.0063041765169425,77.31190416614442,315.7474713298627,4.084020316341054,-3195,-32.93814432989691,0,19.921875,97,mid_term,Monitor / No Action,Within acceptable range (stress=19.9%)
Kerala,Kollam,104,4988,166502,171490,0.520396452790819,17.37110067814293,17.89149713093375,69.45490664845362,380.6629504415006,5.48064187496969,-161514,-1553.0192307692307,0,17.1875,104,mid_term,Monitor / No Action,Within acceptable range (stress=17.2%)
Kerala,Kottayam,104,3238,100057,103295,0.335717988595127,10.373976153447382,10.709694142042508,56.16308252349119,322.74767241745036,5.746513748933011,-96819,-930.9519230769231,0,11.81640625,104,mid_term,Monitor / No Action,Within acceptable range (stress=11.8%)
Kerala,Kozhikode,106,6635,218333,224968,0.8232009925558312,27.088461538461537,27.91166253101737,97.71760379986819,496.1744267285203,5.077584077487501,-211698,-1997.1509433962265,0,27.44140625,106,mid_term,Monitor / No Action,Within acceptable range (stress=27.4%)
Kerala,Malappuram,104,14469,337466,351935,1.5764872521246458,36.76901285683155,38.3455001089562,185.78950186922992,1038.9179117699364,5.591878493881171,-322997,-3105.7403846153848,0,52.24609375,104,mid_term,Monitor / No Action,Within acceptable range (stress=52.2%)
Kerala,Palakkad,105,6652,195928,202580,0.5809606986899564,17.111615720524018,17.692576419213975,90.48607246321579,555.8392370927472,6.142747488252571,-189276,-1802.6285714285714,0,25.0,105,mid_term,Monitor / No Action,Within acceptable range (stress=25.0%)
Kerala,Pathanamthitta,104,1916,74912,76828,0.23229873908826382,9.082444228903977,9.31474296799224,42.61500672264356,241.76047817059268,5.672996997208935,-72996,-701.8846153846154,0,7.8125,104,mid_term,Monitor / No Action,Within acceptable range (stress=7.8%)
Kerala,Thiruvananthapuram,104,6537,197460,203997,0.6067384444031929,18.327454984221273,18.934193428624468,79.53580877807656,396.52311225645184,4.985403844436728,-190923,-1835.798076923077,0,20.8984375,104,mid_term,Monitor / No Action,Within acceptable range (stress=20.9%)
Kerala,Thrissur,104,6937,188956,195893,0.5064612688909981,13.795429656129079,14.301890925020077,67.2595328594107,354.38241695337985,5.2688018052743795,-182019,-1750.1826923076924,0,16.11328125,104,mid_term,Monitor / No Action,Within acceptable range (stress=16.1%)
Kerala,Wayanad,102,1511,49560,51071,0.8703917050691244,28.548387096774192,29.418778801843317,96.85944747561082,485.94860507227986,5.01699731662545,-48049,-471.0686274509804,0,27.05078125,102,mid_term,Monitor / No Action,Within acceptable range (stress=27.1%)
Ladakh,Kargil,99,492,4882,5374,0.9162011173184358,9.091247672253258,10.007448789571695,136.16486317890156,574.7221271589484,4.2207504417157,-4390,-44.343434343434346,0,39.94140625,99,mid_term,Monitor / No Action,Within acceptable range (stress=39.9%)
Ladakh,Leh,96,125,5253,5378,0.2853881278538813,11.993150684931507,12.278538812785389,41.163653802752904,284.0450592687549,6.900217371675292,-5128,-53.416666666666664,0,7.421875,96,mid_term,Monitor / No Action,Within acceptable range (stress=7.4%)
Lakshadweep,Lakshadweep,98,199,5658,5857,0.2875722543352601,8.176300578034683,8.463872832369942,55.00142925348707,279.30720218627624,5.0780884767661165,-5459,-55.704081632653065,0,11.23046875,98,mid_term,Monitor / No Action,Within acceptable range (stress=11.2%)
